PID 4065425 sees CUDA_VISIBLE_DEVICES = 0
→ torch.device is 0 Tesla V100-SXM2-16GB
[INFO 35:49] Using device: cuda
[INFO 35:49] #### config : {'seed': 0, 'dataset_name': 'math2', 'load_params': True, 'save_params': False, 'embs_path': '../embs/', 'params_path': '../ckpt/', 'early_stopping': True, 'esc': 'error', 'verbose_early_stopping': False, 'disable_tqdm': False, 'valid_metric': 'rmse', 'learning_rate': 0.001, 'batch_size': 512, 'valid_batch_size': 10000, 'num_epochs': 100, 'eval_freq': 1, 'patience': 20, 'device': device(type='cuda'), 'lambda': 2.67605964593852e-06, 'tensorboard': False, 'flush_freq': True, 'pred_metrics': ['mi_acc', 'rmse', 'mae', 'mi_prec', 'mi_rec', 'mi_f_b', 'mi_auc', 'ma_prec', 'ma_rec', 'ma_f_b'], 'profile_metrics': ['meta_doa', 'pc-er', 'rm'], 'num_responses': 12, 'low_mem': False, 'n_query': 16, 'CDM': 'ncdm', 'i_fold': 3, 'num_inner_users_epochs': 9, 'num_inner_epochs': 10, 'inner_lr': 0.0001, 'inner_user_lr': 0.001, 'meta_lr': 0.05, 'meta_trainer': 'Adam', 'num_workers': 0, 'pin_memory': False, 'debug': False} ####
[INFO 36:01] Random_cont_model
../ckpt/math2_NCDM_fold_3_seed_0
[INFO 36:01] compiling selection model
[INFO 36:06] ⏳ Début de l'entraînement...
[INFO 36:06] ✅ Entraînement terminé en 0.00 secondes.
[INFO 36:06] train on cuda
Meta_loss tensor(1.0241, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9050, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9051, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9050, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9047, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9048, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9047, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9045, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9043, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9041, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9040, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9040, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9041, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9041, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9038, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9036, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9033, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9031, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9031, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9030, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9028, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9027, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9028, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9027, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9028, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9028, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9026, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9026, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9027, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9027, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9027, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9027, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9026, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9027, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9027, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9025, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9025, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9026, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9026, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9026, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9025, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9025, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9025, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9024, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9022, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9021, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9021, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9022, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9022, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9021, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9022, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9023, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9023, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9024, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9022, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9022, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9022, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9023, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9022, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9022, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
Meta_loss tensor(0.9022, device='cuda:0', grad_fn=<BinaryCrossEntropyBackward0>)
---------- best_epoch : 307 ;   
[WARNING 42:02] Computing RM on meta and QUERY set
[INFO 42:05] RM: 0.07089132992960642
[INFO 42:05] Fold 3; results: ({'mi_acc': 0.5819631218910217, 'rmse': 0.556408166885376, 'mae': 0.4433284103870392, 'mi_prec': 0.5011353492736816, 'mi_rec': 0.524851381778717, 'mi_f_b': 0.5127193331718445, 'mi_auc': nan, 'ma_prec': 0.5731569528579712, 'ma_rec': 0.5740036964416504, 'ma_f_b': 0.5733476877212524}, {'meta_doa': np.float64(0.5097815043799903), 'pc-er': -0.0037517547607421875, 'rm': 0.07089132992960642})
